ID,fertilizer,manure,PM25,SO2density,NOX,AET,PPT,TEM,WIND
201031017,0,5075.469918,4.182352964,6.422009748,5.112903835,31.64210526,32.01157895,31.01578947,4.468421053
202011018,0,76.61014998,0,0,0,0,0,0,0
202011023,0,0.237964274,0,0,0,36.65,37.5,30.8,4.1
202011024,0,48.65898796,4.099999905,535.5466404,60.15173761,38.36666667,39.26666667,30.9,4.3
202011025,0,8.80866581,0,0,0,35.1,36.05,31.2,4.116666667
202021026,3945.710044,2177.746453,4.228571347,11.49056336,3.951374349,37.7893617,38.55319149,30.82340426,4.389361702
202021027,0,65.1955317,4.300000191,1.037572641,27.69908671,39.7,39.75,29.875,4.425
202021028,0,5641.359458,4.328571456,3.336235084,7.012756579,38.15581395,38.46627907,30.09767442,4.498837209
202021029,1350.426969,1869.511832,4.088888857,1.551119673,4.055354669,39.86976744,40.91162791,30.9372093,4.31627907
202021030,1047.296373,2195.561913,4.819999981,12.10897597,10.77785828,47.153125,46.871875,28.128125,4.728125
202021031,0,165.2721463,4.950000048,0.122430962,7.460514442,53.41538462,52.62307692,26.7,4.830769231
202031032,0,3590.234557,4.4923077,5.254192549,3.349040844,32.8244186,34.09069767,32.1872093,4.309302326
202031033,53032.0851,17804.22529,4.553968255,2.089485393,3.267792837,26.15870787,27.23370787,32.97247191,4.417696629
203011034,1093.74887,905.7296505,4.800000032,87.023826,21.24438048,39.27272727,40.92727273,27.82727273,4.854545455
203011035,0,8566.706126,4.733333302,0.046559031,4.287106014,39.44777778,40.06888889,27.91888889,4.272222222
203011036,0,4847.608581,4.462500036,54.22932545,5.300427219,42.372,42.812,26.724,4.784
203021039,0,0,6,2.81974311,1270.596606,39.4,41.3,26.9,5.4
203021040,95.5527473,14.32143413,0,0,0,39.9,41.8,27.35,5.35
203021042,148.9320622,29.57009926,4.900000095,14.78200002,73.89430702,41.8,43.55,27.2,5
203021043,0,1591.961975,5.228571483,1.044018871,8.595982485,40.52941176,42.45882353,27.96764706,5.123529412
203021044,24.64537059,50.05606412,6.599999905,26.04099816,101.3998101,40.8,42.6,26.6,5.5
203021045,0,0,0,0,0,39.05,40.95,26.7,5.6
203021485,21.89356981,14.08686948,0,0,0,40.2,42.1,26.9,5
203021486,258.5968546,220.3177836,0,0,0,38.975,40.9,27.875,5.425
203021487,0,136.8728969,0,0,0,41.7,43.25,27,4.9
203021488,0,0,5.699999809,537.2956974,2559.814895,38.2,40.1,27.6,5.6
203031048,25.73277461,119.3672414,6,0.798444826,29.60212875,43.85,45.325,26.425,5.375
203031049,0,41.22769957,4.6,0.153586226,2.379330845,48.02592593,47.94074074,25.45925926,5.544444444
203031051,0,291.6255001,6.599999905,3.70675676,20.42888313,44.42,45.82,26.56,5.58
203031052,0,69.55631792,0,0,0,43.32,44.66,26.06,5.5
203031053,0,209.6101045,0,0,0,40.7875,42.1375,26.25,5.375
203031489,86.33387029,172.1422465,5.5,88.50034505,33.13831231,39.58333333,41.35,26.36666667,5.433333333
203031490,27.69355869,49.66977395,0,0,0,42.45,43.875,26.15,5.45
204011054,0,2775.896317,7.281818151,32.8085306,3.653830412,92.724,69.0512,28.052,4.176
204011055,0,8192.808816,5.580952372,41.99190334,5.15208961,48.22192982,48.29298246,31.61491228,4.033333333
204011056,398.7636961,1116.695215,4.560000038,4.070735882,6.41077041,49.82142857,49.71428571,29.34285714,4.375
204011057,0,5547.35042,8.614634084,0.017161347,1.95288498,98.5887931,67.63663793,27.85732759,4.176724138
204011058,3824.505595,3879.188109,4.549999952,2.157445271,5.920438717,44.79342105,45.92368421,31.67105263,4.106578947
204011059,323.1204728,148.2082737,4.400000095,0.003757541,32.27819223,41,41.925,31.475,4.125
204011060,0,3661.925418,4.299999965,0.128277505,3.746587733,45.129,45.695,30.326,4.335
204011062,0,4421.306397,5.785714252,0.070398114,3.541745296,63.01190476,59.34404762,29.175,4.261904762
204021063,1563.517626,1434.541176,6.099999905,0.229201258,7.845996229,47.49,47.83,33.12,3.83
204021064,0,6102.822471,6.404545502,0.115538325,3.654892353,52.62419355,51.36774194,31.92096774,3.791935484
204021065,1006.001991,1793.558112,7.349999905,0.203233736,6.750942824,40.46296296,42.12592593,33.42592593,3.755555556
204021066,109.5282082,99.00522748,6.599999905,0.251449328,66.14340651,45.1,46.4,33.23333333,3.766666667
204021067,0,8957.863348,7.463157942,6.719910567,3.116525076,69.18743961,59.02318841,30.99033816,3.816908213
204031068,0,282.76542,6.319999981,3.826457628,3.182184223,60.285,59.105,29.945,3.78
204031069,0,1543.430411,9.876190492,12.96747436,1.861134179,100.7068273,68.67028112,26.92650602,4.258634538
204031070,214.9713053,1273.17236,6.919999981,2.130917735,8.156835719,46.55333333,47.44,32.26333333,3.586666667
204031071,0,1347.783014,7,0.023073028,4.150276217,71.26451613,65.88709677,30.2516129,3.829032258
204031072,0,9811.837641,8.571014529,3.179267724,1.801239698,70.6473822,60.59581152,29.49947644,3.592931937
204031073,22.58386226,527.6292772,7.5,0.048939496,9.129040612,46.55555556,47.6,32.42222222,3.733333333
204031075,69.63065208,1901.780836,6.985714231,3.065611059,4.440708044,60.02926829,58.39756098,31.0902439,3.553658537
204031491,86.17916301,626.4218566,7.666666667,1.785519561,53.21064451,49.55,50.31428571,32.79285714,3.414285714
204031492,0,19.48821932,7.400000095,4.557468405,32.16711247,45.4,46.75,33,3.7
205011076,0,2458.706359,7.9,7.146072225,20.53218273,82.47368421,68.32105263,28.08947368,4.057894737
205011077,0,2475.270145,9.593333356,202.0232743,2.364262477,117.0441718,81.17852761,26.47239264,3.576687117
205011078,0,2795.825682,8.659999943,11.8919081,7.384916905,99.25666667,74.37,27.49666667,3.423333333
205011079,0,1795.117159,7.966666698,17.87533306,10.48400906,100.505,71.41,27.665,3.715
205021081,17.69110899,545.6341055,11.36666679,2.047120314,6.764491684,54.66363636,57.17272727,27.54545455,4.381818182
205021082,0,8096.550516,10.84935061,6.843051196,1.272966196,62.53718245,59.40438799,26.89491917,3.847344111
205021084,0,176.2428667,11.9000001,0.206833835,2.616962481,54.58461538,57.02307692,26.83846154,4.384615385
205021085,0,3898.830231,9.831034504,3.305385025,0.568661317,61.04330357,62.67752976,26.73854167,3.807738095
205021086,0,1052.978509,11.33333333,6.538033872,4.682792422,52.164,54.608,27.364,4.792
205031087,0,10166.03935,7.700000029,5.096367506,3.611714129,69.15333333,64.79666667,25.68888889,5.062222222
205031088,0,105.5661929,8.800000191,0.001506082,0.404564445,59.17777778,55.96666667,26.33333333,5.588888889
205031089,0,4121.130403,7.316666683,87.19891008,6.33029275,96.61714286,68.56857143,26.65428571,4.96
205031090,0,5440.852336,7.700000021,125.1735603,6.169122116,89.23913043,72.83913043,26.72173913,4.491304348
205031091,0,304.4084229,8.5,644.5258289,75.28457186,53.5875,51.75,25.875,5.5125
205031093,0,3289.736554,7.685714313,70.0414185,2.691414666,69,60.20714286,26.3047619,5.380952381
205041094,0,1056.837831,9.311111238,209610.2295,496.5820014,77.5,71.95416667,26.26875,3.879166667
205041095,0,82.04356305,10.30000019,39950.81899,2357.198492,68.8,64.95714286,28.11428571,3.4
205041096,2.561819531,338.1501885,10.89999962,6.459820418,9.090477197,59.5,59.62,28.18,3.52
205041098,0,348.1604293,10.79999971,375.6285208,3.451930129,64.46666667,64.57777778,27.96111111,3.405555556
205041493,8.482122685,872.1280309,9.900000095,253.170354,80.45820893,52.4,54.05,28.05,3.716666667
205041494,0.634401645,116.094238,0,0,0,57.25,58.2,28.05,3.45
205051099,0,98.91696409,10.51785714,0.95240446,0.197764627,81.90892857,62.55595238,26.35595238,4.020238095
205051100,0,3682.383536,11.24117638,460.877679,3.717228916,50.51935484,52.84408602,27.21505376,4.613978495
205051101,0,4820.683468,10.48888899,4.703118665,2.189215904,62.07565789,62.17894737,28.04342105,3.454605263
205051102,0,5228.654841,10.34444449,0.848271293,3.075673645,52.84482759,54.82758621,27.79482759,3.689655172
205051103,5.431026353,171.3697752,11,0.122066957,21.20286277,49.26666667,51.46666667,27.66666667,4.033333333
205051104,0,5945.390529,9.052631579,4.10689753,1.790648192,56.82991453,58.34871795,26.22051282,4.858119658
206041503,0,0,0,0,0,0,0,0,0
207011147,0,0,0,0,0,0,0,0,0
207011150,0,11.43865305,0,0,0,0,0,0,0
207011519,0,0,0,0,0,0,0,0,0
207011521,0,33.06444334,0,0,0,55.3,57.2,29.1,5.2
207031161,0,0,0,0,0,0,0,0,0
207031167,0,3.757065569,0,0,0,0,0,0,0
208011170,0,0,0,0,0,51.5,53.4,28,5.7
208021177,0,27.74161245,0,0,0,55.7,57.5,28.8,5.4
208031190,0,0,0,1338.865286,5188.226122,0,0,0,0
208031191,0,4.08768506,0,0,0,0,0,0,0
208041194,0,41.02995115,0,0,0,0,0,0,0
208041195,0,4.319920922,0,0,0,58.6,59.8,28.7,5.3
209011202,0,71.93092681,0,0,0,57,57.7,29.3,4.4
209021526,0,0,0,0,0,52.7,54.6,29,5.1
209031210,0,0.02152295,0,0,0,56.8,56.8,29,4.5
209031211,0,289.8088107,6.166666667,10.62111948,5.089264426,106.55,82.71666667,26.57222222,4.305555556
209031212,97.71012654,154.1260983,5.333333333,86.87528225,19.78424761,66.0375,62.69375,28.7,4.2
209031213,0,31.52161336,0,0,0,53.9,54.7,29.1,4.85
209031214,54.2748924,8.577523978,0,602.1401496,116.7784356,60.43333333,59.7,28.83333333,4.5
209041223,0,29.0731907,0,0,0,51.7,53.4,28.9,5
209041224,0,201.7019308,4.960000038,196.0581111,14.36737042,62.59310345,61.42758621,27.77241379,4.482758621
209041225,0,281.8942243,5.25,21.10142638,6.996874794,59.445,58.845,28.325,4.44
209041432,0,32.62436849,0,0,0,0,0,0,0
209041435,0,56.68900761,0,0,0,52,53,29,4.6
209041437,52.23541419,60.70190888,5.099999905,353.4853887,95.46011489,50.03333333,51.5,29.1,4.5
209041527,0,0.681283537,0,0,0,51.3,52.1,29,4.4
209041531,0,16.75067035,5.099999905,16.87435802,123.6488859,49.6,50.8,29.1,4.4
209041532,0,0,0,0,0,0,0,0,0
210011228,0,0,0,0,0,44.3,46.5,28.5,5.2
210021232,400.9038305,43.2757205,5.5,309.1616752,16.11151199,54.58571429,54.76428571,27.26428571,4.442857143
210021233,0,0.398495728,5.199999809,40.95049962,36.85194593,56.85,56.2,26.65,4.625
210021234,72.65571852,8.792087423,5.099999905,82.96877107,21.29297898,52.68,53.06,27.72,4.4
210021235,1090.923878,1395.536001,4.774999976,20.22895125,6.880142558,51.66944444,51.74444444,28.14166667,4.527777778
210031535,0,0,0,0,0,0,0,0,0
210041240,202.1108188,179.6154151,0,0,0,46.375,48.1875,28.875,4.4625
210041539,7.75108209,25.47388926,4.900000095,6.929982689,60.59107961,45.36666667,47.46666667,28.63333333,4.6
210041540,56.43408025,17.98014697,0,0,0,44.9,47.03333333,28.76666667,4.633333333
210041541,0,21.50995583,0,0,0,50.75,51.9,28.2,4.35
210051245,0,0,0,0,0,45.4,47.6,28.8,5.1
210051246,27.61249261,40.32622987,4.800000191,141.826521,61.52081646,44.575,46.675,28.9,4.85
210051248,0,1.650276056,5.800000191,486.3012254,512.3923231,43.3,45.4,28.7,5
210051445,236.7848923,75.16656831,0,0,0,46.9,48.64,28.86,4.5
211011255,0,18.55718514,0,0,0,71,66.4,27.9,4.4
211011259,0,0,0,0,0,62.6,61.8,28.8,4.5
211011260,0,55.48968609,0,0,0,63.2,62.9,28.6,4.6
211021261,0,0,0,0,0,63.2,61.7,28.7,4.4
211021262,0,25.77308083,0,0,0,63.775,62.05,28.775,4.275
211041271,0,3.056392986,0,0,0,61.8,61.3,28.9,4.6
211051274,40.30735885,1.849004896,0,0,0,83.56666667,68.73333333,27.56666667,4.233333333
211051275,0,1.200039817,0,0,0,64.75,62.4,29.05,4.2
211051276,0,186.6965507,6.425000072,77.99883045,11.00569775,102.5545455,74.00454545,27.83636364,4.1
211051278,84.63698182,197.7084448,5.650000095,18.8088456,28.74367927,72.9125,64.4375,29.025,4.175
211051279,329.2610255,177.4283841,6.300000191,41.8411586,30.13161959,114.875,70.175,27.5,4.35
211051280,0,0,0,0,0,0,0,0,0
211051281,0,11.29119917,0,0,0,0,0,0,0
211051282,6.421359695,4.182631307,7.199999809,79.09666331,82.41749924,125.74,75.52,26.66,4.36
211051283,0,0,6.5,229.986478,498.3804612,114,70.5,27.3,4.7
211051285,192.3740688,198.398584,5.900000095,90.8262754,19.16568373,102.6,68.91428571,28.45714286,4.228571429
211051286,0,116.0648143,7.387499928,256.3913971,11.29998932,136.1636364,85.80454545,26.33863636,4.147727273
212011289,0,184.3592715,6.700000048,249.2322233,11.51031961,115.1409091,73.85,27.00909091,4.495454545
212011546,0,8.607633634,0,0,0,64.1,61.8,28,5
212011547,67.75175039,1368.311976,7.433333238,232.4749308,15.07400122,74.79047619,65.85238095,28.1047619,4.461904762
212011548,0,2326.937194,8.274999857,31.99622063,12.42505795,64.184,59.996,27.788,5.112
212011549,0,70.17039114,0,0,0,68.7,64.25,28.1,4.95
212011550,104.2782949,1.753255297,0,0,0,66.2,63.05,28.1,4.95
212011551,16.5084295,200.0937066,0,0,0,63.4,61.2,28.1,5
212011552,0,0,8,459.7576579,236.7262967,62,60,28.1,5.1
212021299,0,14.34740133,7,374.6308371,111.2526425,70.2,65.33333333,27.96666667,4.6
212021554,0,0,0,0,0,63.1,61.7,28.1,4.9
212031303,0,206.3252109,0,0,0,59.16,58.16,27.7,5.28
212031304,0,8.503612623,0,1372.158484,963.5951264,60.6,59.5,27.9,5.1
212031306,0,0,0,0,0,60.3,59.4,28.1,4.7
212031308,45.60837598,220.3090123,8.400000095,701.8458879,64.89649902,56.64285714,55.9,27.54285714,5.957142857
212031457,0,0,0,0,0,0,0,0,0
212031555,0,14.50322999,8.600000381,1671.230255,1824.551206,0,0,0,0
212031556,65.17799082,0,0,0,0,61.05,59.75,27.95,4.95
212031557,0,3.531691998,0,0,0,60.9,59.6,27.8,5.1
212031559,0,1.322023743,0,0,0,0,0,0,0
212031561,0,0,0,0,0,0,0,0,0
212041309,0,0,0,0,0,56.5,58,28.6,5.3
212041310,0,22.07351226,0,0,0,0,0,0,0
212041313,0,0,0,0,0,54.3,55.4,28.5,5.2
212041459,0,0,0,0,0,0,0,0,0
212041564,20.58927143,161.165411,0,0,0,56.93333333,56.73333333,28.03333333,5.166666667
212041566,0,5.636227889,0,0,0,55.7,55.8,28.1,5.2
213031351,0,0,0,7182.020958,4208.221163,46.7,49,28.7,5.5
213041353,0,29.97370924,5.149999857,6361.153496,79.13656857,43.23333333,45.11666667,28.525,4.241666667
213041358,0,0,0,0,0,41.1,43.1,28.5,4.4
213041359,0,299.6592752,5.300000191,178.8156769,14.87242691,42.8,44.88571429,28.4,4.742857143
213041572,0,0,0,0,0,41.3,43.3,28.4,4.6
213041574,0,50.64820124,4.900000095,98.54234517,37.03512116,42.75,44.85,28.475,4.7
213041576,23.90154258,26.13159584,5,53.46526674,8.210768815,44.57142857,46.57142857,28.54285714,4.414285714
213041577,0,7.875625117,5,0,0,41.2,43.2,28.4,4.4
213051368,60.1067877,129.0784931,0,0,0,42.6,44.66666667,27.53333333,5.55
213051466,0,0,0,0,0,0,0,0,0
213051468,33.91990782,61.5072311,5.400000095,10.94895713,5.403022648,40.71111111,42.74444444,28,5.088888889
213051582,0,16.19428588,0,0,0,42.03333333,44.1,28.3,4.766666667
213051586,0,0,0,0,0,0,0,0,0
213051589,8.644227102,33.77172832,0,0,0,41.675,43.725,28.225,4.725
214011370,58.38348713,0,9.100000381,3154.266349,532.0290927,56.2,56,27.7,5.2
214011374,285.6671922,38.78334362,0,0,0,58.63333333,57.66666667,27.36666667,5.333333333
214011376,0,46.56013512,0,0,0,57.9,57.3,27.8,5
214021377,0,7.959306556,0,0,0,58.3,55.5,25.35,5.7
214021378,0,677.5025443,6.625,10472.09126,78.09927028,54.79444444,52.57777778,25.5,5.572222222
214021379,0,253.1692778,7.25,637.7646299,58.14778019,53.4375,52.1875,26.375,5.6125
214021381,152.4197454,0,0,0,0,56.7,55.8,26.9,5.5
214021382,107.3523125,0,0,0,0,53.05,52.1,26.55,5.5
214021383,0,1.534806612,0,0,0,46.82,46.86,24.98,5.4
214021385,0,437.9447916,8,2122.427515,108.2860731,56.05714286,54.97142857,27.17142857,5.4
214021591,0,0,0,0,0,55.4,54.9,27.1,5.3
215011386,638.9588603,880.6762801,4.25,154.3043909,10.96492533,32.61111111,32.15555556,29.65555556,4.5
215011387,0,19555.49582,4.585365912,109.900588,3.119103563,31.82510638,31.09702128,29.00978723,4.367659574
215011388,2013.016505,265.8674222,0,0,0,20.65,20.93333333,32.38333333,4.333333333
215011389,49689.36343,8973.525109,4.426666636,1624.204261,3.577800441,19.62248996,19.21124498,31.88192771,4.346987952
215011390,0,11014.007,4.671171175,319.2364558,1.691154087,12.49216,12.65696,33.47152,4.21232
215011391,32787.66811,7644.731679,4.293750033,84.86511469,3.622336675,25.15649718,25.61412429,31.96949153,4.494915254
215011392,0,7351.995453,4.236666648,907.1493862,3.74549281,27.89493671,27.37974684,30.48924051,4.505063291
215011393,0,22097.31689,4.239285725,99.38141201,2.120657833,16.87607362,15.57638037,31.26441718,4.235276074
215011394,0,3648.269027,4.85000002,662.5545016,3.434364894,12.88119048,13.35,33.95071429,4.191190476
215021395,581.5698274,107.7545635,0,0,0,8.02,8.42,35.56,3.2
215021396,1813.839792,0.115519324,4.800000191,69.87502292,8.664868684,7.9875,8.3875,35.7375,3.2625
215021398,0,5381.955255,4.539732161,789.4443578,1.156564734,7.736219817,8.123313905,35.39483764,3.764862614
215021399,0,13.56844279,5.049999952,601.574204,10.15030046,8.021428571,8.421428571,35.83571429,3.221428571
215021469,0,256.8455802,4.800000191,374.5535017,93.27004406,7.8,8.2,35.7,3.3
215021470,672.2456438,76.06322388,0,0,0,8.25,8.65,35.6,3.2
215031400,87043.88936,8025.465381,4.932911372,434.9146422,2.812743779,17.41555076,18.26565875,34.15291577,4.24838013
215031401,28236.47824,5145.897792,5.099999971,383.57747,3.242995707,21.85619048,22.99428571,34.34095238,4.059047619
215031402,790.9224775,302.8528163,5.199999809,2.836836057,2.710270886,22.76666667,23.95555556,34.33333333,4.044444444
215031403,1351.115982,4.165254451,5.150000095,67.89875136,6.624992143,8.955555556,9.455555556,35.41111111,3.244444444
215031404,574.2743292,192.4861317,5.099999905,0.947182801,1.79688749,17.4375,18.3375,34.85,3.7875
215031405,65131.8694,2011.284165,5.136842117,369.7314025,3.539344765,12.90462963,13.57469136,35.25216049,3.733950617
216011406,758.1283114,565.4746204,5.149999857,751.0433832,17.87647115,29.92307692,31.34615385,33.63076923,3.938461538
216011407,3107.971021,3380.640448,5.225000024,19.86341174,4.197656734,31.56511628,33.07209302,33.01627907,3.741860465
216011408,10554.41587,4230.932411,4.931250006,38.19918862,2.249853807,28.86734694,30.28061224,33.52142857,4.125510204
216011409,1609.497119,1373.699213,4.950000048,19.8553157,6.600692751,33.12352941,34.71176471,33.00588235,3.888235294
216011410,8421.480458,4196.678937,4.813333321,34.75194398,2.533977027,39.03368421,40.55052632,32.3,4.173684211
216021411,256.0244704,108.8231194,6.099999905,4.213318144,4.125884398,33.9,35.525,33.6875,3.525
216021412,8618.915924,4200.596899,6.637499958,86.59389797,3.949419099,36.70731707,38.36707317,33.74512195,3.834146341
216021413,10717.16066,5985.563093,5.560000038,389.6452428,3.024333673,30.70444444,32.18,33.76222222,3.885925926
216021414,702.1251275,164.5252652,0,0,0,34.33333333,35.93333333,33.91666667,3.766666667
216031415,30.89041816,27.13780306,5.5,133.2636538,45.24384865,39.9,41.73333333,32.5,3.7
216031416,468.2757888,237.9965897,0,0,0,40.86666667,42.73333333,32.73333333,3.566666667
216031418,4775.505845,3258.224588,5.725000083,138.9468878,2.545346092,37.73333333,39.30144928,33.12898551,3.947826087
216031419,1804.4092,3704.080821,5.208333294,289.4977287,4.982029019,37.49830508,39.1559322,32.57627119,3.76779661
216031593,477.9201198,68.26812808,0,0,0,39.85,41.5,32.65,3.775
216031594,0,91.56126777,5.599999905,139.8323236,37.24160535,41.46666667,43.2,32.53333333,3.8
217011420,0,28263.78798,3.985714282,74.04291242,2.21018895,27.55482955,22.49517045,27.20625,4.704545455
217011421,113.7197359,2342.459299,4,113.171685,15.58871448,29.11666667,24.80833333,27.91666667,4.408333333
217011422,0.014979715,484.0578231,3.799999952,2.480400908,6.200366784,29.54,26.42,24.8,5.86
217011423,0,57970.87929,4.1253731,74.08930873,2.426604601,26.75615385,23.51435897,28.67153846,4.426923077
217031471,7.142416721,541.3693488,4.199999809,3.345247211,4.122037092,39.45714286,37.12857143,27.57142857,4.228571429
217031472,14.00901479,116.9149726,4.199999809,329.4328713,26.63739311,43.43333333,41.7,26.26666667,4.366666667
217031473,0,8787.272899,4.440000021,163.0302669,3.547895053,41.97350427,40.98803419,26.8042735,4.395726496
217031474,0,12567.21498,4.56521736,115.8400729,3.219610384,34.94,33.88967742,28.33677419,4.034193548
217031475,0,11579.15216,3.604999995,287.4331448,3.952673004,44.10582524,40.59708738,26.2631068,4.847572816
217031476,0,691.9592471,4.666666667,12.70381071,3.250794912,60.26483516,56.63956044,24.99120879,5.140659341
217041477,0,27801.92523,3.893939379,698.5351188,4.104475136,31.8890625,29.43541667,27.340625,4.5671875
217041478,0,15203.06487,3.686956509,3070.455683,15.14470944,31.75702479,28.3785124,26.19669421,5.175206612
217041479,1.146757676,455.4004007,0,0,0,35.55,30.55,26,5.85
217041480,0,650.9098137,3.533333302,359.663184,36.87547812,36.72857143,31.51428571,26.12857143,5.885714286
301011002,0,0,7.800000191,0,0,33.6,26.9,30.75,4
301011003,0,0,0,0,0,33.3,25.7,30.4,4.1
301021009,0,404.1749504,0,0,0,34,26.75,30.55,4.3
301021011,0,605.6668655,0,0,0,34.025,25.975,30.5,4.05
301021012,0,0,0,0,0,32.8,26.1,30.5,4.2
302021030,0,0,0,0,0,0,0,0,0
302031035,0,3.348432325,0,0,0,0,0,0,0
303031060,0,0,0,0,0,0,0,0,0
303031062,0,0,0,0,0,0,0,0,0
303031064,0,61.34449511,7.199999809,721.4285331,192.9919648,34.2,26.36666667,30.7,3.733333333
303051074,0,0,0,0,0,26.65,23.45,31.55,3.25
303061078,0,1.901825584,8.199999809,4233.04188,3537.339559,31.5,25.5,31.1,2.9
304021087,0,0.365130367,7.5,15.04628731,14.64211795,29.63333333,25.23333333,31.16666667,3.8
304021091,0,0,0,0,0,25.8,24.2,31.6,4.3
304041102,0,0,0,1295.370305,778.090113,31.2,26.1,31.15,3.4
304041104,0,0,0,0,0,33.6,27.3,31.1,3.4
305031124,0,0,0,0,0,0,0,0,0
306011139,0,0,8.800000191,152.4083601,37.37824883,171.5,574.2,32.125,5.3
306011141,0,13.00556595,7.699999809,0,0,170.1,688.75,32.1,5.1
306011142,0,0,0,0,0,176,555.4,32.7,5.3
306011143,0,0,0,0,0,176.3,638.9,32.7,5.4
306021147,0,0,8.899999619,1142.8059,564.5403773,175.9,694.4,32.6,5.4
306021148,0,9.391404853,8.300000191,268.6952179,7.463417007,168.71875,571.5625,31.74375,5.18125
306021150,0,2.356979472,7.900000095,107.666316,2.853653552,164.85,621.725,31.11666667,5.275
306021151,0,0,0,0,0,0,0,0,0
306021152,0,0,0,0,0,0,0,0,0
306031158,0,215.7700132,8.300000191,507.0081195,3.588156474,169.3848485,637.4424242,31.83636364,5.145454545
306031159,0,63.13859487,0,0,0,167.2666667,632.5666667,31.8,4.966666667
306031160,0,584.5945545,8.172727325,872.5110197,3.092164613,165.315625,626.0109375,31.4515625,4.7109375
306031161,0,894.4774893,8.546428612,57.05643785,0.713110821,168.5862745,564.0444444,31.91176471,4.518300654
306041164,0,267.1932586,8.005882403,125.4688551,1.086812002,165.4660377,576.840566,31.35660377,4.996226415
306041165,0,0,8.800000191,471.9792552,9.928907617,168.8777778,459.4888889,31.68888889,5.244444444
306051166,0,576.7252896,7.5,369.9277147,5.442755666,155.9,463.8363636,29.93636364,3.945454545
306051167,0,3653.174905,7.576543184,232.5583648,0.323353546,163.2557895,339.8273684,30.90252632,3.286736842
306051168,0,35.30971887,7.425000072,469.4636429,3.502229523,163.1142857,523.5428571,30.91785714,4.942857143
306051169,0,2269.442291,8.425000032,97.73450728,2.663656004,154.9483333,527.3866667,29.78166667,4.395
306051170,0,268.1008272,7.199999968,152.4634005,4.035434465,158.9043478,442.4869565,30.46521739,4.117391304
307011171,0,16096.22985,7.170408192,119.4500158,0.519415682,38.31544073,40.29580547,37.86291793,2.995440729
307011172,0,5295.194716,5.85362319,8275.071201,3.208174459,46.62256532,48.80261283,34.18622328,3.305225653
307011173,0,1274.35172,8.933333185,67.83590084,1.581811433,44.55454545,46.79090909,35.66136364,2.920454545
307011174,0,16145.43964,7.611728424,1014.645171,1.323114989,44.43877551,46.67841031,35.29194415,3.110633727
307011175,0,17493.85973,6.232075484,7161.106264,3.391321713,59.39185668,62.3728013,35.36889251,3.39218241
307011176,0,2872.823799,7,199.2313459,29.81023301,37.2,39.175,36.4,3
307011177,0,36901.59161,6.065160084,3969.795769,0.494978667,30.57566155,32.1572362,36.19513231,3.0745508
307011178,0,8988.889424,6.800826459,1482.318379,1.773245562,41.79609827,43.87182081,35.32962428,3.172109827
307021179,0,6831.035807,6.406896575,1079.304621,2.390278647,20.03941176,20.31647059,31.52588235,2.932352941
307021180,0,10564.52812,7.213636333,321.1846899,2.094153335,17.99217391,18.74347826,32.86956522,3.075652174
307021181,0,6730.851461,6.822500038,5782.593037,5.017182786,23.36763485,24.47925311,33.28091286,3.283817427
307021182,0,1842.496364,7.462500036,272.2165138,3.37023964,17.42105263,18.16842105,32.22807018,2.984210526
307021183,0,10537.89617,6.677358501,1853.833778,2.953669426,24.93605442,26.04387755,33.51190476,3.205442177
307031184,0,2143.890731,7.018181844,827.1135507,3.193182955,16.88615385,17.39076923,31.31692308,3.009230769
307031185,0,2781.237484,8.473333454,258.990601,3.347291857,20.81428571,20.51904762,30.18928571,3.017857143
307031186,0,2648.126861,7.662962984,279.2061449,2.346902376,18.2993007,18.92587413,31.24965035,3.204195804
307031187,0,88.82819326,0,0,0,25.5,25.76666667,29.03333333,3.433333333
307031188,0,1525.93685,8.274999956,133.6632768,1.912782098,28.61884058,29.3557971,30.23188406,3.479710145
307031189,0,309.5963091,8.199999809,3.040453369,2.831155516,16.78,17.31,31.66,3.08
308011190,0,16492.77208,6.321301762,7082.202223,1.583897542,54.57586569,56.70335782,35.62528856,3.588142707
308011191,0,40064.2911,6.207988977,1004.180075,1.137749691,54.17729831,56.96177298,36.0261257,3.458020638
308011192,0,346.8385947,0,0,0,52.1,54.8,36.75,3.45
308031206,0,923.5411539,6.616666595,94.97650276,1.773283696,80.02253521,81.96619718,33.13802817,5.352112676
308031207,0,4.474106066,6.099999905,0,0,82.7,84.5,32.4,6.05
308031209,0,176.4089596,6.100000143,5.358283357,1.461826503,75.65555556,75.85555556,33.04444444,4.322222222
308031210,0,767.4757023,6.099999905,156.6442655,6.645125693,74.55,75.7875,33.625,4.575
308031212,0,109.6471796,5.940000057,89.17381051,0.852039685,72.272,74.056,32.656,4.576
308031213,0,16.77899943,5.900000095,94.41522027,59.43746196,78.65,79.55,31.9,4.7
308031215,0,9.987574607,0,0,0,84.3,85.3,33.2,4.15
308031216,0,1.438487739,6.900000095,31.10556412,40.76919253,85.4,86.5,33.5,4.4
308031217,0,10.54660179,0,0,0,81.53333333,82.56666667,33.43333333,5
308031218,0,207.0969079,5.980000019,309.2548262,1.751733343,87.66060606,89.48787879,32.56969697,5.054545455
308031219,0,14647.25156,6.704477595,322.765408,1.029791306,73.76233766,73.64363636,33.20363636,4.808051948
